       value	     chindex	     chlabel	        bini	  binlabel	ERPset
      10.280	           2	        E104	        3821	39_:_30301	
       6.032	           2	        E104	        3822	39_:_30302	
      12.196	           2	        E104	        3823	39_:_30303	
       2.742	           2	        E104	        3824	39_:_30304	
      13.976	           2	        E104	        3825	39_:_30305	
       8.198	           2	        E104	        3826	39_:_30306	
      17.375	           2	        E104	        3827	39_:_30307	
       6.398	           2	        E104	        3828	39_:_30308	
      11.586	           2	        E104	        3829	39_:_30309	
      29.696	           2	        E104	        3830	39_:_30310	
       1.394	           2	        E104	        3831	39_:_30401	
       5.708	           2	        E104	        3832	39_:_30402	
      10.769	           2	        E104	        3833	39_:_30403	
       1.118	           2	        E104	        3834	39_:_30404	
      15.449	           2	        E104	        3835	39_:_30405	
      10.036	           2	        E104	        3836	39_:_30406	
      20.721	           2	        E104	        3837	39_:_30407	
       6.822	           2	        E104	        3838	39_:_30408	
      22.261	           2	        E104	        3839	39_:_30409	
      24.742	           2	        E104	        3840	39_:_30410	
      10.371	           2	        E104	        3841	39_:_30501	
       8.947	           2	        E104	        3842	39_:_30502	
      14.688	           2	        E104	        3843	39_:_30503	
      12.117	           2	        E104	        3844	39_:_30504	
      16.313	           2	        E104	        3845	39_:_30505	
      20.334	           2	        E104	        3846	39_:_30506	
      15.070	           2	        E104	        3847	39_:_30507	
      14.123	           2	        E104	        3848	39_:_30508	
      18.375	           2	        E104	        3849	39_:_30509	
      24.858	           2	        E104	        3850	39_:_30510	
     -15.521	           2	        E104	        3851	39_:_60101	
      -4.597	           2	        E104	        3852	39_:_60102	
       1.588	           2	        E104	        3853	39_:_60103	
       3.851	           2	        E104	        3854	39_:_60104	
     -11.904	           2	        E104	        3855	39_:_60105	
       2.178	           2	        E104	        3856	39_:_60106	
      14.042	           2	        E104	        3857	39_:_60107	
       6.155	           2	        E104	        3858	39_:_60108	
       4.696	           2	        E104	        3859	39_:_60109	
      11.209	           2	        E104	        3860	39_:_60110	
       2.881	           2	        E104	        3861	39_:_60201	
       2.938	           2	        E104	        3862	39_:_60202	
       0.422	           2	        E104	        3863	39_:_60203	
     -12.576	           2	        E104	        3864	39_:_60204	
      11.969	           2	        E104	        3865	39_:_60205	
       7.008	           2	        E104	        3866	39_:_60206	
      -0.039	           2	        E104	        3867	39_:_60207	
      14.960	           2	        E104	        3868	39_:_60208	
      14.371	           2	        E104	        3869	39_:_60209	
      13.698	           2	        E104	        3870	39_:_60210	
       5.351	           2	        E104	        3871	39_:_60301	
       8.690	           2	        E104	        3872	39_:_60302	
       9.610	           2	        E104	        3873	39_:_60303	
      19.375	           2	        E104	        3874	39_:_60304	
      19.379	           2	        E104	        3875	39_:_60305	
      15.347	           2	        E104	        3876	39_:_60306	
      11.155	           2	        E104	        3877	39_:_60307	
      12.071	           2	        E104	        3878	39_:_60308	
      18.389	           2	        E104	        3879	39_:_60309	
      11.462	           2	        E104	        3880	39_:_60310	
      12.558	           2	        E104	        3881	39_:_60401	
      16.187	           2	        E104	        3882	39_:_60402	
      19.958	           2	        E104	        3883	39_:_60403	
       7.545	           2	        E104	        3884	39_:_60404	
       7.149	           2	        E104	        3885	39_:_60405	
      10.542	           2	        E104	        3886	39_:_60406	
      22.269	           2	        E104	        3887	39_:_60407	
      15.027	           2	        E104	        3888	39_:_60408	
      11.495	           2	        E104	        3889	39_:_60409	
      16.111	           2	        E104	        3890	39_:_60410	
       7.980	           2	        E104	        3891	39_:_60501	
      11.678	           2	        E104	        3892	39_:_60502	
      24.655	           2	        E104	        3893	39_:_60503	
      18.752	           2	        E104	        3894	39_:_60504	
       9.117	           2	        E104	        3895	39_:_60505	
      17.081	           2	        E104	        3896	39_:_60506	
      26.867	           2	        E104	        3897	39_:_60507	
      27.472	           2	        E104	        3898	39_:_60508	
      24.227	           2	        E104	        3899	39_:_60509	
      22.869	           2	        E104	        3900	39_:_60510	
      -6.554	           2	        E104	        3901	40_:_30101	
     -15.481	           2	        E104	        3902	40_:_30102	
     -14.068	           2	        E104	        3903	40_:_30103	
     -20.013	           2	        E104	        3904	40_:_30104	
     -16.339	           2	        E104	        3905	40_:_30105	
     -25.656	           2	        E104	        3906	40_:_30106	
     -26.558	           2	        E104	        3907	40_:_30107	
      -1.071	           2	        E104	        3908	40_:_30108	
     -21.239	           2	        E104	        3909	40_:_30109	
      -8.120	           2	        E104	        3910	40_:_30110	
      -9.140	           2	        E104	        3911	40_:_30201	
     -17.209	           2	        E104	        3912	40_:_30202	
      -9.355	           2	        E104	        3913	40_:_30203	
     -14.124	           2	        E104	        3914	40_:_30204	
      -8.118	           2	        E104	        3915	40_:_30205	
     -12.242	           2	        E104	        3916	40_:_30206	
       1.996	           2	        E104	        3917	40_:_30207	
       3.890	           2	        E104	        3918	40_:_30208	
      -9.527	           2	        E104	        3919	40_:_30209	
      -3.134	           2	        E104	        3920	40_:_30210	
      -1.140	           2	        E104	        3921	40_:_30301	
      -9.142	           2	        E104	        3922	40_:_30302	
     -10.875	           2	        E104	        3923	40_:_30303	
      -3.361	           2	        E104	        3924	40_:_30304	
      -2.494	           2	        E104	        3925	40_:_30305	
      -8.629	           2	        E104	        3926	40_:_30306	
       6.882	           2	        E104	        3927	40_:_30307	
       1.761	           2	        E104	        3928	40_:_30308	
       1.221	           2	        E104	        3929	40_:_30309	
       5.607	           2	        E104	        3930	40_:_30310	
      -8.142	           2	        E104	        3931	40_:_30401	
      -5.810	           2	        E104	        3932	40_:_30402	
      -7.589	           2	        E104	        3933	40_:_30403	
      -3.480	           2	        E104	        3934	40_:_30404	
      -7.722	           2	        E104	        3935	40_:_30405	
      -4.661	           2	        E104	        3936	40_:_30406	
       1.199	           2	        E104	        3937	40_:_30407	
       4.580	           2	        E104	        3938	40_:_30408	
      -1.162	           2	        E104	        3939	40_:_30409	
       4.852	           2	        E104	        3940	40_:_30410	
      -0.129	           2	        E104	        3941	40_:_30501	
      -0.264	           2	        E104	        3942	40_:_30502	
       2.183	           2	        E104	        3943	40_:_30503	
      10.723	           2	        E104	        3944	40_:_30504	
      -5.729	           2	        E104	        3945	40_:_30505	
      15.880	           2	        E104	        3946	40_:_30506	
       7.150	           2	        E104	        3947	40_:_30507	
      14.845	           2	        E104	        3948	40_:_30508	
       8.460	           2	        E104	        3949	40_:_30509	
       3.530	           2	        E104	        3950	40_:_30510	
     -21.949	           2	        E104	        3951	40_:_60101	
     -29.914	           2	        E104	        3952	40_:_60102	
     -17.442	           2	        E104	        3953	40_:_60103	
     -16.076	           2	        E104	        3954	40_:_60104	
     -10.872	           2	        E104	        3955	40_:_60105	
     -15.755	           2	        E104	        3956	40_:_60106	
      -1.665	           2	        E104	        3957	40_:_60107	
     -11.525	           2	        E104	        3958	40_:_60108	
     -21.603	           2	        E104	        3959	40_:_60109	
      -6.903	           2	        E104	        3960	40_:_60110	
     -13.364	           2	        E104	        3961	40_:_60201	
      -1.753	           2	        E104	        3962	40_:_60202	
      -0.951	           2	        E104	        3963	40_:_60203	
       7.772	           2	        E104	        3964	40_:_60204	
       0.975	           2	        E104	        3965	40_:_60205	
     -10.905	           2	        E104	        3966	40_:_60206	
     -15.675	           2	        E104	        3967	40_:_60207	
      -0.110	           2	        E104	        3968	40_:_60208	
       1.594	           2	        E104	        3969	40_:_60209	
       1.548	           2	        E104	        3970	40_:_60210	
     -16.199	           2	        E104	        3971	40_:_60301	
      -3.066	           2	        E104	        3972	40_:_60302	
      -1.323	           2	        E104	        3973	40_:_60303	
       1.250	           2	        E104	        3974	40_:_60304	
      -1.371	           2	        E104	        3975	40_:_60305	
      -4.219	           2	        E104	        3976	40_:_60306	
       0.310	           2	        E104	        3977	40_:_60307	
      12.353	           2	        E104	        3978	40_:_60308	
       7.104	           2	        E104	        3979	40_:_60309	
       4.356	           2	        E104	        3980	40_:_60310	
      -4.865	           2	        E104	        3981	40_:_60401	
      -9.467	           2	        E104	        3982	40_:_60402	
      -5.673	           2	        E104	        3983	40_:_60403	
      -4.610	           2	        E104	        3984	40_:_60404	
      -6.885	           2	        E104	        3985	40_:_60405	
      -6.443	           2	        E104	        3986	40_:_60406	
      -3.646	           2	        E104	        3987	40_:_60407	
       4.329	           2	        E104	        3988	40_:_60408	
       1.293	           2	        E104	        3989	40_:_60409	
       5.892	           2	        E104	        3990	40_:_60410	
      -3.276	           2	        E104	        3991	40_:_60501	
      15.645	           2	        E104	        3992	40_:_60502	
      -5.051	           2	        E104	        3993	40_:_60503	
      -4.583	           2	        E104	        3994	40_:_60504	
       4.241	           2	        E104	        3995	40_:_60505	
       6.276	           2	        E104	        3996	40_:_60506	
       8.654	           2	        E104	        3997	40_:_60507	
      -0.086	           2	        E104	        3998	40_:_60508	
      10.485	           2	        E104	        3999	40_:_60509	
      14.074	           2	        E104	        4000	40_:_60510	
     -28.604	           2	        E104	        4001	41_:_30101	
     -28.676	           2	        E104	        4002	41_:_30102	
     -13.897	           2	        E104	        4003	41_:_30103	
     -29.899	           2	        E104	        4004	41_:_30104	
     -17.372	           2	        E104	        4005	41_:_30105	
     -19.042	           2	        E104	        4006	41_:_30106	
     -15.966	           2	        E104	        4007	41_:_30107	
     -14.843	           2	        E104	        4008	41_:_30108	
     -10.310	           2	        E104	        4009	41_:_30109	
     -16.340	           2	        E104	        4010	41_:_30110	
     -14.540	           2	        E104	        4011	41_:_30201	
      -6.099	           2	        E104	        4012	41_:_30202	
     -19.673	           2	        E104	        4013	41_:_30203	
     -15.658	           2	        E104	        4014	41_:_30204	
     -13.182	           2	        E104	        4015	41_:_30205	
     -11.724	           2	        E104	        4016	41_:_30206	
     -12.466	           2	        E104	        4017	41_:_30207	
       4.587	           2	        E104	        4018	41_:_30208	
      -6.426	           2	        E104	        4019	41_:_30209	
      -3.407	           2	        E104	        4020	41_:_30210	
     -10.235	           2	        E104	        4021	41_:_30301	
      -8.107	           2	        E104	        4022	41_:_30302	
     -17.808	           2	        E104	        4023	41_:_30303	
      -9.064	           2	        E104	        4024	41_:_30304	
      -7.719	           2	        E104	        4025	41_:_30305	
       0.327	           2	        E104	        4026	41_:_30306	
      -4.973	           2	        E104	        4027	41_:_30307	
      -2.834	           2	        E104	        4028	41_:_30308	
       5.610	           2	        E104	        4029	41_:_30309	
      -1.093	           2	        E104	        4030	41_:_30310	
     -14.870	           2	        E104	        4031	41_:_30401	
     -16.951	           2	        E104	        4032	41_:_30402	
     -10.655	           2	        E104	        4033	41_:_30403	
      -5.283	           2	        E104	        4034	41_:_30404	
       1.298	           2	        E104	        4035	41_:_30405	
      -5.862	           2	        E104	        4036	41_:_30406	
      -1.546	           2	        E104	        4037	41_:_30407	
      10.127	           2	        E104	        4038	41_:_30408	
      -8.442	           2	        E104	        4039	41_:_30409	
       2.362	           2	        E104	        4040	41_:_30410	
     -10.175	           2	        E104	        4041	41_:_30501	
     -13.473	           2	        E104	        4042	41_:_30502	
      -7.637	           2	        E104	        4043	41_:_30503	
       0.674	           2	        E104	        4044	41_:_30504	
      -7.936	           2	        E104	        4045	41_:_30505	
       9.079	           2	        E104	        4046	41_:_30506	
       9.507	           2	        E104	        4047	41_:_30507	
       7.720	           2	        E104	        4048	41_:_30508	
      17.782	           2	        E104	        4049	41_:_30509	
      10.100	           2	        E104	        4050	41_:_30510	
     -18.467	           2	        E104	        4051	41_:_60101	
     -14.208	           2	        E104	        4052	41_:_60102	
     -15.632	           2	        E104	        4053	41_:_60103	
     -15.996	           2	        E104	        4054	41_:_60104	
     -19.738	           2	        E104	        4055	41_:_60105	
      -9.746	           2	        E104	        4056	41_:_60106	
     -26.471	           2	        E104	        4057	41_:_60107	
      -2.797	           2	        E104	        4058	41_:_60108	
      -0.428	           2	        E104	        4059	41_:_60109	
      -9.484	           2	        E104	        4060	41_:_60110	
     -16.961	           2	        E104	        4061	41_:_60201	
     -15.318	           2	        E104	        4062	41_:_60202	
     -19.087	           2	        E104	        4063	41_:_60203	
     -14.432	           2	        E104	        4064	41_:_60204	
      -0.624	           2	        E104	        4065	41_:_60205	
     -12.769	           2	        E104	        4066	41_:_60206	
      -7.581	           2	        E104	        4067	41_:_60207	
     -12.038	           2	        E104	        4068	41_:_60208	
      -0.679	           2	        E104	        4069	41_:_60209	
       6.475	           2	        E104	        4070	41_:_60210	
     -10.306	           2	        E104	        4071	41_:_60301	
      -9.505	           2	        E104	        4072	41_:_60302	
       5.448	           2	        E104	        4073	41_:_60303	
       2.082	           2	        E104	        4074	41_:_60304	
      -7.529	           2	        E104	        4075	41_:_60305	
       0.097	           2	        E104	        4076	41_:_60306	
       2.588	           2	        E104	        4077	41_:_60307	
       1.932	           2	        E104	        4078	41_:_60308	
       7.310	           2	        E104	        4079	41_:_60309	
       8.414	           2	        E104	        4080	41_:_60310	
      -3.883	           2	        E104	        4081	41_:_60401	
      -3.142	           2	        E104	        4082	41_:_60402	
     -12.314	           2	        E104	        4083	41_:_60403	
       3.402	           2	        E104	        4084	41_:_60404	
       1.361	           2	        E104	        4085	41_:_60405	
      12.587	           2	        E104	        4086	41_:_60406	
      -9.342	           2	        E104	        4087	41_:_60407	
      -2.682	           2	        E104	        4088	41_:_60408	
       5.062	           2	        E104	        4089	41_:_60409	
       5.122	           2	        E104	        4090	41_:_60410	
     -11.701	           2	        E104	        4091	41_:_60501	
      -1.755	           2	        E104	        4092	41_:_60502	
      -8.692	           2	        E104	        4093	41_:_60503	
       7.373	           2	        E104	        4094	41_:_60504	
       8.580	           2	        E104	        4095	41_:_60505	
       3.508	           2	        E104	        4096	41_:_60506	
       6.096	           2	        E104	        4097	41_:_60507	
      -3.555	           2	        E104	        4098	41_:_60508	
       7.038	           2	        E104	        4099	41_:_60509	
       8.394	           2	        E104	        4100	41_:_60510	
     -35.303	           2	        E104	        4101	42_:_30101	
     -33.702	           2	        E104	        4102	42_:_30102	
     -34.419	           2	        E104	        4103	42_:_30103	
     -20.345	           2	        E104	        4104	42_:_30104	
     -24.423	           2	        E104	        4105	42_:_30105	
     -29.249	           2	        E104	        4106	42_:_30106	
     -16.629	           2	        E104	        4107	42_:_30107	
     -26.978	           2	        E104	        4108	42_:_30108	
     -17.599	           2	        E104	        4109	42_:_30109	
     -12.443	           2	        E104	        4110	42_:_30110	
     -20.914	           2	        E104	        4111	42_:_30201	
     -17.504	           2	        E104	        4112	42_:_30202	
     -17.493	           2	        E104	        4113	42_:_30203	
     -22.551	           2	        E104	        4114	42_:_30204	
     -13.073	           2	        E104	        4115	42_:_30205	
     -11.593	           2	        E104	        4116	42_:_30206	
     -16.803	           2	        E104	        4117	42_:_30207	
      -7.436	           2	        E104	        4118	42_:_30208	
       0.524	           2	        E104	        4119	42_:_30209	
      -8.711	           2	        E104	        4120	42_:_30210	
     -18.323	           2	        E104	        4121	42_:_30301	
      -7.626	           2	        E104	        4122	42_:_30302	
     -12.677	           2	        E104	        4123	42_:_30303	
     -10.740	           2	        E104	        4124	42_:_30304	
     -17.892	           2	        E104	        4125	42_:_30305	
      -2.996	           2	        E104	        4126	42_:_30306	
     -14.911	           2	        E104	        4127	42_:_30307	
     -12.267	           2	        E104	        4128	42_:_30308	
       0.235	           2	        E104	        4129	42_:_30309	
       3.587	           2	        E104	        4130	42_:_30310	
     -18.848	           2	        E104	        4131	42_:_30401	
     -22.223	           2	        E104	        4132	42_:_30402	
     -13.756	           2	        E104	        4133	42_:_30403	
      -4.276	           2	        E104	        4134	42_:_30404	
      -9.931	           2	        E104	        4135	42_:_30405	
      -7.004	           2	        E104	        4136	42_:_30406	
      -3.238	           2	        E104	        4137	42_:_30407	
     -12.944	           2	        E104	        4138	42_:_30408	
      -6.428	           2	        E104	        4139	42_:_30409	
       1.414	           2	        E104	        4140	42_:_30410	
      -4.864	           2	        E104	        4141	42_:_30501	
     -17.217	           2	        E104	        4142	42_:_30502	
     -13.298	           2	        E104	        4143	42_:_30503	
       1.942	           2	        E104	        4144	42_:_30504	
       1.290	           2	        E104	        4145	42_:_30505	
     -12.042	           2	        E104	        4146	42_:_30506	
       6.320	           2	        E104	        4147	42_:_30507	
      -0.304	           2	        E104	        4148	42_:_30508	
      11.461	           2	        E104	        4149	42_:_30509	
       4.328	           2	        E104	        4150	42_:_30510	
     -33.798	           2	        E104	        4151	42_:_60101	
     -22.844	           2	        E104	        4152	42_:_60102	
     -31.107	           2	        E104	        4153	42_:_60103	
     -31.896	           2	        E104	        4154	42_:_60104	
     -21.469	           2	        E104	        4155	42_:_60105	
     -19.832	           2	        E104	        4156	42_:_60106	
     -21.366	           2	        E104	        4157	42_:_60107	
     -15.912	           2	        E104	        4158	42_:_60108	
     -16.091	           2	        E104	        4159	42_:_60109	
     -20.568	           2	        E104	        4160	42_:_60110	
     -12.101	           2	        E104	        4161	42_:_60201	
     -10.946	           2	        E104	        4162	42_:_60202	
     -26.521	           2	        E104	        4163	42_:_60203	
      -6.016	           2	        E104	        4164	42_:_60204	
     -18.665	           2	        E104	        4165	42_:_60205	
     -21.309	           2	        E104	        4166	42_:_60206	
     -12.774	           2	        E104	        4167	42_:_60207	
      -9.791	           2	        E104	        4168	42_:_60208	
      -7.005	           2	        E104	        4169	42_:_60209	
     -11.408	           2	        E104	        4170	42_:_60210	
     -21.323	           2	        E104	        4171	42_:_60301	
     -10.856	           2	        E104	        4172	42_:_60302	
       4.347	           2	        E104	        4173	42_:_60303	
       2.268	           2	        E104	        4174	42_:_60304	
      -6.868	           2	        E104	        4175	42_:_60305	
      -6.481	           2	        E104	        4176	42_:_60306	
       2.377	           2	        E104	        4177	42_:_60307	
      -7.933	           2	        E104	        4178	42_:_60308	
       6.455	           2	        E104	        4179	42_:_60309	
      -1.582	           2	        E104	        4180	42_:_60310	
     -20.111	           2	        E104	        4181	42_:_60401	
     -14.119	           2	        E104	        4182	42_:_60402	
     -18.445	           2	        E104	        4183	42_:_60403	
     -15.640	           2	        E104	        4184	42_:_60404	
      -4.293	           2	        E104	        4185	42_:_60405	
      -4.827	           2	        E104	        4186	42_:_60406	
      -8.389	           2	        E104	        4187	42_:_60407	
      -7.954	           2	        E104	        4188	42_:_60408	
      -2.707	           2	        E104	        4189	42_:_60409	
     -11.082	           2	        E104	        4190	42_:_60410	
      -7.282	           2	        E104	        4191	42_:_60501	
      -0.428	           2	        E104	        4192	42_:_60502	
      -3.193	           2	        E104	        4193	42_:_60503	
      -2.790	           2	        E104	        4194	42_:_60504	
      -5.088	           2	        E104	        4195	42_:_60505	
       1.673	           2	        E104	        4196	42_:_60506	
      13.376	           2	        E104	        4197	42_:_60507	
       8.319	           2	        E104	        4198	42_:_60508	
       5.570	           2	        E104	        4199	42_:_60509	
      11.021	           2	        E104	        4200	42_:_60510	
     -34.236	           2	        E104	        4201	43_:_30101	
     -26.876	           2	        E104	        4202	43_:_30102	
     -30.844	           2	        E104	        4203	43_:_30103	
     -25.291	           2	        E104	        4204	43_:_30104	
     -32.371	           2	        E104	        4205	43_:_30105	
     -19.156	           2	        E104	        4206	43_:_30106	
     -17.079	           2	        E104	        4207	43_:_30107	
     -10.693	           2	        E104	        4208	43_:_30108	
     -22.344	           2	        E104	        4209	43_:_30109	
     -12.640	           2	        E104	        4210	43_:_30110	
      -7.082	           2	        E104	        4211	43_:_30201	
      -9.973	           2	        E104	        4212	43_:_30202	
      -8.644	           2	        E104	        4213	43_:_30203	
     -23.164	           2	        E104	        4214	43_:_30204	
      -8.628	           2	        E104	        4215	43_:_30205	
     -13.452	           2	        E104	        4216	43_:_30206	
     -11.259	           2	        E104	        4217	43_:_30207	
      -5.085	           2	        E104	        4218	43_:_30208	
       8.286	           2	        E104	        4219	43_:_30209	
      -1.995	           2	        E104	        4220	43_:_30210	
     -13.354	           2	        E104	        4221	43_:_30301	
     -17.012	           2	        E104	        4222	43_:_30302	
     -17.478	           2	        E104	        4223	43_:_30303	
       1.836	           2	        E104	        4224	43_:_30304	
      -3.371	           2	        E104	        4225	43_:_30305	
      -2.579	           2	        E104	        4226	43_:_30306	
      -2.471	           2	        E104	        4227	43_:_30307	
      -2.477	           2	        E104	        4228	43_:_30308	
      -8.987	           2	        E104	        4229	43_:_30309	
       2.983	           2	        E104	        4230	43_:_30310	
     -15.959	           2	        E104	        4231	43_:_30401	
     -13.173	           2	        E104	        4232	43_:_30402	
     -17.636	           2	        E104	        4233	43_:_30403	
      -8.168	           2	        E104	        4234	43_:_30404	
      -3.147	           2	        E104	        4235	43_:_30405	
     -14.242	           2	        E104	        4236	43_:_30406	
     -10.020	           2	        E104	        4237	43_:_30407	
      -4.441	           2	        E104	        4238	43_:_30408	
       0.329	           2	        E104	        4239	43_:_30409	
      -6.615	           2	        E104	        4240	43_:_30410	
     -12.199	           2	        E104	        4241	43_:_30501	
      -9.642	           2	        E104	        4242	43_:_30502	
      -6.466	           2	        E104	        4243	43_:_30503	
      -4.989	           2	        E104	        4244	43_:_30504	
       4.983	           2	        E104	        4245	43_:_30505	
      -4.430	           2	        E104	        4246	43_:_30506	
      -3.371	           2	        E104	        4247	43_:_30507	
      -3.163	           2	        E104	        4248	43_:_30508	
       3.784	           2	        E104	        4249	43_:_30509	
      15.061	           2	        E104	        4250	43_:_30510	
     -28.302	           2	        E104	        4251	43_:_60101	
     -12.729	           2	        E104	        4252	43_:_60102	
     -17.337	           2	        E104	        4253	43_:_60103	
     -21.529	           2	        E104	        4254	43_:_60104	
     -24.153	           2	        E104	        4255	43_:_60105	
     -29.316	           2	        E104	        4256	43_:_60106	
     -29.529	           2	        E104	        4257	43_:_60107	
      -4.139	           2	        E104	        4258	43_:_60108	
     -12.457	           2	        E104	        4259	43_:_60109	
     -12.597	           2	        E104	        4260	43_:_60110	
      -9.599	           2	        E104	        4261	43_:_60201	
       0.563	           2	        E104	        4262	43_:_60202	
     -15.327	           2	        E104	        4263	43_:_60203	
      -8.326	           2	        E104	        4264	43_:_60204	
       2.353	           2	        E104	        4265	43_:_60205	
     -17.240	           2	        E104	        4266	43_:_60206	
     -15.751	           2	        E104	        4267	43_:_60207	
       3.994	           2	        E104	        4268	43_:_60208	
     -20.384	           2	        E104	        4269	43_:_60209	
      -0.273	           2	        E104	        4270	43_:_60210	
     -11.133	           2	        E104	        4271	43_:_60301	
     -15.535	           2	        E104	        4272	43_:_60302	
     -15.301	           2	        E104	        4273	43_:_60303	
      -5.976	           2	        E104	        4274	43_:_60304	
      -5.394	           2	        E104	        4275	43_:_60305	
      -0.405	           2	        E104	        4276	43_:_60306	
     -11.572	           2	        E104	        4277	43_:_60307	
       0.234	           2	        E104	        4278	43_:_60308	
       9.179	           2	        E104	        4279	43_:_60309	
      -1.365	           2	        E104	        4280	43_:_60310	
      -4.183	           2	        E104	        4281	43_:_60401	
     -13.456	           2	        E104	        4282	43_:_60402	
      -5.322	           2	        E104	        4283	43_:_60403	
      -0.763	           2	        E104	        4284	43_:_60404	
      -8.286	           2	        E104	        4285	43_:_60405	
       4.069	           2	        E104	        4286	43_:_60406	
      -2.957	           2	        E104	        4287	43_:_60407	
      -6.094	           2	        E104	        4288	43_:_60408	
     -14.544	           2	        E104	        4289	43_:_60409	
      -5.387	           2	        E104	        4290	43_:_60410	
       1.983	           2	        E104	        4291	43_:_60501	
      -4.704	           2	        E104	        4292	43_:_60502	
     -15.801	           2	        E104	        4293	43_:_60503	
      -2.685	           2	        E104	        4294	43_:_60504	
      -0.143	           2	        E104	        4295	43_:_60505	
      -8.097	           2	        E104	        4296	43_:_60506	
      -3.614	           2	        E104	        4297	43_:_60507	
       6.474	           2	        E104	        4298	43_:_60508	
       9.064	           2	        E104	        4299	43_:_60509	
      -3.535	           2	        E104	        4300	43_:_60510	
     -16.221	           2	        E104	        4301	44_:_30101	
     -18.053	           2	        E104	        4302	44_:_30102	
     -28.216	           2	        E104	        4303	44_:_30103	
     -24.459	           2	        E104	        4304	44_:_30104	
      -8.990	           2	        E104	        4305	44_:_30105	
     -10.885	           2	        E104	        4306	44_:_30106	
      -8.582	           2	        E104	        4307	44_:_30107	
       0.675	           2	        E104	        4308	44_:_30108	
     -12.371	           2	        E104	        4309	44_:_30109	
      -6.625	           2	        E104	        4310	44_:_30110	
      -8.853	           2	        E104	        4311	44_:_30201	
       5.994	           2	        E104	        4312	44_:_30202	
      -3.516	           2	        E104	        4313	44_:_30203	
      -9.597	           2	        E104	        4314	44_:_30204	
      -1.504	           2	        E104	        4315	44_:_30205	
      -1.710	           2	        E104	        4316	44_:_30206	
       0.980	           2	        E104	        4317	44_:_30207	
       0.842	           2	        E104	        4318	44_:_30208	
       5.844	           2	        E104	        4319	44_:_30209	
      13.171	           2	        E104	        4320	44_:_30210	
      -1.777	           2	        E104	        4321	44_:_30301	
       1.368	           2	        E104	        4322	44_:_30302	
       0.504	           2	        E104	        4323	44_:_30303	
      -3.921	           2	        E104	        4324	44_:_30304	
      -3.890	           2	        E104	        4325	44_:_30305	
      14.265	           2	        E104	        4326	44_:_30306	
       2.249	           2	        E104	        4327	44_:_30307	
      13.814	           2	        E104	        4328	44_:_30308	
      12.628	           2	        E104	        4329	44_:_30309	
      13.172	           2	        E104	        4330	44_:_30310	
      13.579	           2	        E104	        4331	44_:_30401	
       3.065	           2	        E104	        4332	44_:_30402	
      18.718	           2	        E104	        4333	44_:_30403	
      -0.547	           2	        E104	        4334	44_:_30404	
       2.365	           2	        E104	        4335	44_:_30405	
       2.032	           2	        E104	        4336	44_:_30406	
       8.079	           2	        E104	        4337	44_:_30407	
       7.445	           2	        E104	        4338	44_:_30408	
       5.830	           2	        E104	        4339	44_:_30409	
       8.129	           2	        E104	        4340	44_:_30410	
      11.783	           2	        E104	        4341	44_:_30501	
       2.442	           2	        E104	        4342	44_:_30502	
       5.544	           2	        E104	        4343	44_:_30503	
      10.468	           2	        E104	        4344	44_:_30504	
      14.996	           2	        E104	        4345	44_:_30505	
      18.928	           2	        E104	        4346	44_:_30506	
      11.209	           2	        E104	        4347	44_:_30507	
      12.814	           2	        E104	        4348	44_:_30508	
       9.539	           2	        E104	        4349	44_:_30509	
      14.809	           2	        E104	        4350	44_:_30510	
      -9.566	           2	        E104	        4351	44_:_60101	
     -15.633	           2	        E104	        4352	44_:_60102	
     -11.904	           2	        E104	        4353	44_:_60103	
      -5.752	           2	        E104	        4354	44_:_60104	
       0.325	           2	        E104	        4355	44_:_60105	
     -10.473	           2	        E104	        4356	44_:_60106	
       3.608	           2	        E104	        4357	44_:_60107	
       6.531	           2	        E104	        4358	44_:_60108	
      -5.107	           2	        E104	        4359	44_:_60109	
      -5.222	           2	        E104	        4360	44_:_60110	
       2.455	           2	        E104	        4361	44_:_60201	
      -9.176	           2	        E104	        4362	44_:_60202	
       9.028	           2	        E104	        4363	44_:_60203	
       2.650	           2	        E104	        4364	44_:_60204	
       9.650	           2	        E104	        4365	44_:_60205	
       3.161	           2	        E104	        4366	44_:_60206	
       2.735	           2	        E104	        4367	44_:_60207	
      10.370	           2	        E104	        4368	44_:_60208	
       5.160	           2	        E104	        4369	44_:_60209	
      16.592	           2	        E104	        4370	44_:_60210	
       4.471	           2	        E104	        4371	44_:_60301	
      -4.514	           2	        E104	        4372	44_:_60302	
       8.065	           2	        E104	        4373	44_:_60303	
      -1.753	           2	        E104	        4374	44_:_60304	
      11.987	           2	        E104	        4375	44_:_60305	
       5.411	           2	        E104	        4376	44_:_60306	
       7.076	           2	        E104	        4377	44_:_60307	
       6.438	           2	        E104	        4378	44_:_60308	
       5.437	           2	        E104	        4379	44_:_60309	
      13.675	           2	        E104	        4380	44_:_60310	
      -1.173	           2	        E104	        4381	44_:_60401	
      11.025	           2	        E104	        4382	44_:_60402	
       4.984	           2	        E104	        4383	44_:_60403	
       1.468	           2	        E104	        4384	44_:_60404	
      11.577	           2	        E104	        4385	44_:_60405	
       1.864	           2	        E104	        4386	44_:_60406	
       5.924	           2	        E104	        4387	44_:_60407	
       9.574	           2	        E104	        4388	44_:_60408	
